zip,state,city,source
85705,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85706,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85707,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85708,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85709,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85710,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85711,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85712,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85713,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85714,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85715,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85716,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85717,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85718,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85719,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85720,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85721,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85722,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85723,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85724,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85725,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85726,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85728,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85730,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85731,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85732,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85733,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85734,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85735,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85736,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85737,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85738,AZ,CATALINA,Archived federalgovernmentzipcodes.us Primary CSV
85739,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85740,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85741,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85742,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85743,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85744,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85745,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85746,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85747,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85748,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85749,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85750,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85751,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85752,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85754,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85755,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85756,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85757,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85775,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85777,AZ,TUCSON,Archived federalgovernmentzipcodes.us Primary CSV
85901,AZ,SHOW LOW,Archived federalgovernmentzipcodes.us Primary CSV
85902,AZ,SHOW LOW,Archived federalgovernmentzipcodes.us Primary CSV
85911,AZ,CIBECUE,Archived federalgovernmentzipcodes.us Primary CSV
85912,AZ,WHITE MOUNTAIN LAKE,Archived federalgovernmentzipcodes.us Primary CSV
85920,AZ,ALPINE,Archived federalgovernmentzipcodes.us Primary CSV
85922,AZ,BLUE,Archived federalgovernmentzipcodes.us Primary CSV
85923,AZ,CLAY SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
85924,AZ,CONCHO,Archived federalgovernmentzipcodes.us Primary CSV
85925,AZ,EAGAR,Archived federalgovernmentzipcodes.us Primary CSV
85926,AZ,FORT APACHE,Archived federalgovernmentzipcodes.us Primary CSV
85927,AZ,GREER,Archived federalgovernmentzipcodes.us Primary CSV
85928,AZ,HEBER,Archived federalgovernmentzipcodes.us Primary CSV
85929,AZ,LAKESIDE,Archived federalgovernmentzipcodes.us Primary CSV
85930,AZ,MCNARY,Archived federalgovernmentzipcodes.us Primary CSV
85931,AZ,FOREST LAKES,Archived federalgovernmentzipcodes.us Primary CSV
85932,AZ,NUTRIOSO,Archived federalgovernmentzipcodes.us Primary CSV
85933,AZ,OVERGAARD,Archived federalgovernmentzipcodes.us Primary CSV
85934,AZ,PINEDALE,Archived federalgovernmentzipcodes.us Primary CSV
85935,AZ,PINETOP,Archived federalgovernmentzipcodes.us Primary CSV
85936,AZ,SAINT JOHNS,Archived federalgovernmentzipcodes.us Primary CSV
85937,AZ,SNOWFLAKE,Archived federalgovernmentzipcodes.us Primary CSV
85938,AZ,SPRINGERVILLE,Archived federalgovernmentzipcodes.us Primary CSV
85939,AZ,TAYLOR,Archived federalgovernmentzipcodes.us Primary CSV
85940,AZ,VERNON,Archived federalgovernmentzipcodes.us Primary CSV
85941,AZ,WHITERIVER,Archived federalgovernmentzipcodes.us Primary CSV
85942,AZ,WOODRUFF,Archived federalgovernmentzipcodes.us Primary CSV
86001,AZ,FLAGSTAFF,Archived federalgovernmentzipcodes.us Primary CSV
86002,AZ,FLAGSTAFF,Archived federalgovernmentzipcodes.us Primary CSV
86003,AZ,FLAGSTAFF,Archived federalgovernmentzipcodes.us Primary CSV
86004,AZ,FLAGSTAFF,Archived federalgovernmentzipcodes.us Primary CSV
86011,AZ,FLAGSTAFF,Archived federalgovernmentzipcodes.us Primary CSV
86015,AZ,BELLEMONT,Archived federalgovernmentzipcodes.us Primary CSV
86016,AZ,GRAY MOUNTAIN,Archived federalgovernmentzipcodes.us Primary CSV
86017,AZ,MUNDS PARK,Archived federalgovernmentzipcodes.us Primary CSV
86018,AZ,PARKS,Archived federalgovernmentzipcodes.us Primary CSV
86020,AZ,CAMERON,Archived federalgovernmentzipcodes.us Primary CSV
86021,AZ,COLORADO CITY,Archived federalgovernmentzipcodes.us Primary CSV
86022,AZ,FREDONIA,Archived federalgovernmentzipcodes.us Primary CSV
86023,AZ,GRAND CANYON,Archived federalgovernmentzipcodes.us Primary CSV
86024,AZ,HAPPY JACK,Archived federalgovernmentzipcodes.us Primary CSV
86025,AZ,HOLBROOK,Archived federalgovernmentzipcodes.us Primary CSV
86028,AZ,PETRIFIED FOREST NATL PK,Archived federalgovernmentzipcodes.us Primary CSV
86029,AZ,SUN VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86030,AZ,HOTEVILLA,Archived federalgovernmentzipcodes.us Primary CSV
86031,AZ,INDIAN WELLS,Archived federalgovernmentzipcodes.us Primary CSV
86032,AZ,JOSEPH CITY,Archived federalgovernmentzipcodes.us Primary CSV
86033,AZ,KAYENTA,Archived federalgovernmentzipcodes.us Primary CSV
86034,AZ,KEAMS CANYON,Archived federalgovernmentzipcodes.us Primary CSV
86035,AZ,LEUPP,Archived federalgovernmentzipcodes.us Primary CSV
86036,AZ,MARBLE CANYON,Archived federalgovernmentzipcodes.us Primary CSV
86038,AZ,MORMON LAKE,Archived federalgovernmentzipcodes.us Primary CSV
86039,AZ,KYKOTSMOVI VILLAGE,Archived federalgovernmentzipcodes.us Primary CSV
86040,AZ,PAGE,Archived federalgovernmentzipcodes.us Primary CSV
86042,AZ,POLACCA,Archived federalgovernmentzipcodes.us Primary CSV
86043,AZ,SECOND MESA,Archived federalgovernmentzipcodes.us Primary CSV
86044,AZ,TONALEA,Archived federalgovernmentzipcodes.us Primary CSV
86045,AZ,TUBA CITY,Archived federalgovernmentzipcodes.us Primary CSV
86046,AZ,WILLIAMS,Archived federalgovernmentzipcodes.us Primary CSV
86047,AZ,WINSLOW,Archived federalgovernmentzipcodes.us Primary CSV
86052,AZ,NORTH RIM,Archived federalgovernmentzipcodes.us Primary CSV
86053,AZ,KAIBETO,Archived federalgovernmentzipcodes.us Primary CSV
86054,AZ,SHONTO,Archived federalgovernmentzipcodes.us Primary CSV
86301,AZ,PRESCOTT,Archived federalgovernmentzipcodes.us Primary CSV
86302,AZ,PRESCOTT,Archived federalgovernmentzipcodes.us Primary CSV
86303,AZ,PRESCOTT,Archived federalgovernmentzipcodes.us Primary CSV
86304,AZ,PRESCOTT,Archived federalgovernmentzipcodes.us Primary CSV
86305,AZ,PRESCOTT,Archived federalgovernmentzipcodes.us Primary CSV
86312,AZ,PRESCOTT VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86313,AZ,PRESCOTT,Archived federalgovernmentzipcodes.us Primary CSV
86314,AZ,PRESCOTT VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86315,AZ,PRESCOTT VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86320,AZ,ASH FORK,Archived federalgovernmentzipcodes.us Primary CSV
86321,AZ,BAGDAD,Archived federalgovernmentzipcodes.us Primary CSV
86322,AZ,CAMP VERDE,Archived federalgovernmentzipcodes.us Primary CSV
86323,AZ,CHINO VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86324,AZ,CLARKDALE,Archived federalgovernmentzipcodes.us Primary CSV
86325,AZ,CORNVILLE,Archived federalgovernmentzipcodes.us Primary CSV
86326,AZ,COTTONWOOD,Archived federalgovernmentzipcodes.us Primary CSV
86327,AZ,DEWEY,Archived federalgovernmentzipcodes.us Primary CSV
86329,AZ,HUMBOLDT,Archived federalgovernmentzipcodes.us Primary CSV
86330,AZ,PRESCOTT,Archived federalgovernmentzipcodes.us Primary CSV
86331,AZ,JEROME,Archived federalgovernmentzipcodes.us Primary CSV
86332,AZ,KIRKLAND,Archived federalgovernmentzipcodes.us Primary CSV
86333,AZ,MAYER,Archived federalgovernmentzipcodes.us Primary CSV
86334,AZ,PAULDEN,Archived federalgovernmentzipcodes.us Primary CSV
86335,AZ,RIMROCK,Archived federalgovernmentzipcodes.us Primary CSV
86336,AZ,SEDONA,Archived federalgovernmentzipcodes.us Primary CSV
86337,AZ,SELIGMAN,Archived federalgovernmentzipcodes.us Primary CSV
86338,AZ,SKULL VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86339,AZ,SEDONA,Archived federalgovernmentzipcodes.us Primary CSV
86340,AZ,SEDONA,Archived federalgovernmentzipcodes.us Primary CSV
86341,AZ,SEDONA,Archived federalgovernmentzipcodes.us Primary CSV
86342,AZ,LAKE MONTEZUMA,Archived federalgovernmentzipcodes.us Primary CSV
86343,AZ,CROWN KING,Archived federalgovernmentzipcodes.us Primary CSV
86351,AZ,SEDONA,Archived federalgovernmentzipcodes.us Primary CSV
86401,AZ,KINGMAN,Archived federalgovernmentzipcodes.us Primary CSV
86402,AZ,KINGMAN,Archived federalgovernmentzipcodes.us Primary CSV
86403,AZ,LAKE HAVASU CITY,Archived federalgovernmentzipcodes.us Primary CSV
86404,AZ,LAKE HAVASU CITY,Archived federalgovernmentzipcodes.us Primary CSV
86405,AZ,LAKE HAVASU CITY,Archived federalgovernmentzipcodes.us Primary CSV
86406,AZ,LAKE HAVASU CITY,Archived federalgovernmentzipcodes.us Primary CSV
86409,AZ,KINGMAN,Archived federalgovernmentzipcodes.us Primary CSV
86411,AZ,HACKBERRY,Archived federalgovernmentzipcodes.us Primary CSV
86412,AZ,HUALAPAI,Archived federalgovernmentzipcodes.us Primary CSV
86413,AZ,GOLDEN VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86426,AZ,FORT MOHAVE,Archived federalgovernmentzipcodes.us Primary CSV
86427,AZ,FORT MOHAVE,Archived federalgovernmentzipcodes.us Primary CSV
86429,AZ,BULLHEAD CITY,Archived federalgovernmentzipcodes.us Primary CSV
86430,AZ,BULLHEAD CITY,Archived federalgovernmentzipcodes.us Primary CSV
86431,AZ,CHLORIDE,Archived federalgovernmentzipcodes.us Primary CSV
86432,AZ,LITTLEFIELD,Archived federalgovernmentzipcodes.us Primary CSV
86433,AZ,OATMAN,Archived federalgovernmentzipcodes.us Primary CSV
86434,AZ,PEACH SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
86435,AZ,SUPAI,Archived federalgovernmentzipcodes.us Primary CSV
86436,AZ,TOPOCK,Archived federalgovernmentzipcodes.us Primary CSV
86437,AZ,VALENTINE,Archived federalgovernmentzipcodes.us Primary CSV
86438,AZ,YUCCA,Archived federalgovernmentzipcodes.us Primary CSV
86439,AZ,BULLHEAD CITY,Archived federalgovernmentzipcodes.us Primary CSV
86440,AZ,MOHAVE VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86441,AZ,DOLAN SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
86442,AZ,BULLHEAD CITY,Archived federalgovernmentzipcodes.us Primary CSV
86443,AZ,TEMPLE BAR MARINA,Archived federalgovernmentzipcodes.us Primary CSV
86444,AZ,MEADVIEW,Archived federalgovernmentzipcodes.us Primary CSV
86445,AZ,WILLOW BEACH,Archived federalgovernmentzipcodes.us Primary CSV
86446,AZ,MOHAVE VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86502,AZ,CHAMBERS,Archived federalgovernmentzipcodes.us Primary CSV
86503,AZ,CHINLE,Archived federalgovernmentzipcodes.us Primary CSV
86504,AZ,FORT DEFIANCE,Archived federalgovernmentzipcodes.us Primary CSV
86505,AZ,GANADO,Archived federalgovernmentzipcodes.us Primary CSV
86506,AZ,HOUCK,Archived federalgovernmentzipcodes.us Primary CSV
86507,AZ,LUKACHUKAI,Archived federalgovernmentzipcodes.us Primary CSV
86508,AZ,LUPTON,Archived federalgovernmentzipcodes.us Primary CSV
86510,AZ,PINON,Archived federalgovernmentzipcodes.us Primary CSV
86511,AZ,SAINT MICHAELS,Archived federalgovernmentzipcodes.us Primary CSV
86512,AZ,SANDERS,Archived federalgovernmentzipcodes.us Primary CSV
86514,AZ,TEEC NOS POS,Archived federalgovernmentzipcodes.us Primary CSV
86515,AZ,WINDOW ROCK,Archived federalgovernmentzipcodes.us Primary CSV
86520,AZ,BLUE GAP,Archived federalgovernmentzipcodes.us Primary CSV
86535,AZ,DENNEHOTSO,Archived federalgovernmentzipcodes.us Primary CSV
86538,AZ,MANY FARMS,Archived federalgovernmentzipcodes.us Primary CSV
86540,AZ,NAZLINI,Archived federalgovernmentzipcodes.us Primary CSV
86544,AZ,RED VALLEY,Archived federalgovernmentzipcodes.us Primary CSV
86545,AZ,ROCK POINT,Archived federalgovernmentzipcodes.us Primary CSV
86547,AZ,ROUND ROCK,Archived federalgovernmentzipcodes.us Primary CSV
86555,AZ,DOUGLAS,Archived federalgovernmentzipcodes.us Primary CSV
86556,AZ,TSAILE,Archived federalgovernmentzipcodes.us Primary CSV
87001,NM,ALGODONES,Archived federalgovernmentzipcodes.us Primary CSV
87002,NM,BELEN,Archived federalgovernmentzipcodes.us Primary CSV
87004,NM,BERNALILLO,Archived federalgovernmentzipcodes.us Primary CSV
87005,NM,BLUEWATER,Archived federalgovernmentzipcodes.us Primary CSV
87006,NM,BOSQUE,Archived federalgovernmentzipcodes.us Primary CSV
87007,NM,CASA BLANCA,Archived federalgovernmentzipcodes.us Primary CSV
87008,NM,CEDAR CREST,Archived federalgovernmentzipcodes.us Primary CSV
87009,NM,CEDARVALE,Archived federalgovernmentzipcodes.us Primary CSV
87010,NM,CERRILLOS,Archived federalgovernmentzipcodes.us Primary CSV
87011,NM,CLAUNCH,Archived federalgovernmentzipcodes.us Primary CSV
87012,NM,COYOTE,Archived federalgovernmentzipcodes.us Primary CSV
87013,NM,CUBA,Archived federalgovernmentzipcodes.us Primary CSV
87014,NM,CUBERO,Archived federalgovernmentzipcodes.us Primary CSV
87015,NM,EDGEWOOD,Archived federalgovernmentzipcodes.us Primary CSV
87016,NM,ESTANCIA,Archived federalgovernmentzipcodes.us Primary CSV
87017,NM,GALLINA,Archived federalgovernmentzipcodes.us Primary CSV
87018,NM,COUNSELOR,Archived federalgovernmentzipcodes.us Primary CSV
87020,NM,GRANTS,Archived federalgovernmentzipcodes.us Primary CSV
87021,NM,MILAN,Archived federalgovernmentzipcodes.us Primary CSV
87022,NM,ISLETA,Archived federalgovernmentzipcodes.us Primary CSV
87023,NM,JARALES,Archived federalgovernmentzipcodes.us Primary CSV
87024,NM,JEMEZ PUEBLO,Archived federalgovernmentzipcodes.us Primary CSV
87025,NM,JEMEZ SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
87026,NM,LAGUNA,Archived federalgovernmentzipcodes.us Primary CSV
87027,NM,LA JARA,Archived federalgovernmentzipcodes.us Primary CSV
87028,NM,LA JOYA,Archived federalgovernmentzipcodes.us Primary CSV
87029,NM,LINDRITH,Archived federalgovernmentzipcodes.us Primary CSV
87031,NM,LOS LUNAS,Archived federalgovernmentzipcodes.us Primary CSV
87032,NM,MCINTOSH,Archived federalgovernmentzipcodes.us Primary CSV
87034,NM,PUEBLO OF ACOMA,Archived federalgovernmentzipcodes.us Primary CSV
87035,NM,MORIARTY,Archived federalgovernmentzipcodes.us Primary CSV
87036,NM,MOUNTAINAIR,Archived federalgovernmentzipcodes.us Primary CSV
87037,NM,NAGEEZI,Archived federalgovernmentzipcodes.us Primary CSV
87038,NM,NEW LAGUNA,Archived federalgovernmentzipcodes.us Primary CSV
87040,NM,PAGUATE,Archived federalgovernmentzipcodes.us Primary CSV
87041,NM,PENA BLANCA,Archived federalgovernmentzipcodes.us Primary CSV
87042,NM,PERALTA,Archived federalgovernmentzipcodes.us Primary CSV
87043,NM,PLACITAS,Archived federalgovernmentzipcodes.us Primary CSV
87044,NM,PONDEROSA,Archived federalgovernmentzipcodes.us Primary CSV
87045,NM,PREWITT,Archived federalgovernmentzipcodes.us Primary CSV
87046,NM,REGINA,Archived federalgovernmentzipcodes.us Primary CSV
87047,NM,SANDIA PARK,Archived federalgovernmentzipcodes.us Primary CSV
87048,NM,CORRALES,Archived federalgovernmentzipcodes.us Primary CSV
87049,NM,SAN FIDEL,Archived federalgovernmentzipcodes.us Primary CSV
87051,NM,SAN RAFAEL,Archived federalgovernmentzipcodes.us Primary CSV
87052,NM,SANTO DOMINGO PUEBLO,Archived federalgovernmentzipcodes.us Primary CSV
87053,NM,SAN YSIDRO,Archived federalgovernmentzipcodes.us Primary CSV
87056,NM,STANLEY,Archived federalgovernmentzipcodes.us Primary CSV
87059,NM,TIJERAS,Archived federalgovernmentzipcodes.us Primary CSV
87060,NM,TOME,Archived federalgovernmentzipcodes.us Primary CSV
87061,NM,TORREON,Archived federalgovernmentzipcodes.us Primary CSV
87062,NM,VEGUITA,Archived federalgovernmentzipcodes.us Primary CSV
87063,NM,WILLARD,Archived federalgovernmentzipcodes.us Primary CSV
87064,NM,YOUNGSVILLE,Archived federalgovernmentzipcodes.us Primary CSV
87068,NM,BOSQUE FARMS,Archived federalgovernmentzipcodes.us Primary CSV
87070,NM,CLINES CORNERS,Archived federalgovernmentzipcodes.us Primary CSV
87072,NM,COCHITI PUEBLO,Archived federalgovernmentzipcodes.us Primary CSV
87083,NM,COCHITI LAKE,Archived federalgovernmentzipcodes.us Primary CSV
87101,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87102,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87103,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87104,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87105,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87106,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87107,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87108,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87109,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87110,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87111,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87112,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87113,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87114,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87115,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87116,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87117,NM,KIRTLAND AFB,Archived federalgovernmentzipcodes.us Primary CSV
87119,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87120,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87121,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87122,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87123,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87124,NM,RIO RANCHO,Archived federalgovernmentzipcodes.us Primary CSV
87125,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87131,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87144,NM,RIO RANCHO,Archived federalgovernmentzipcodes.us Primary CSV
87151,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87153,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87154,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87158,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87165,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87174,NM,RIO RANCHO,Archived federalgovernmentzipcodes.us Primary CSV
87176,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87181,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87184,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87185,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87187,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87190,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87191,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87192,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87193,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87194,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87195,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87196,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87197,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87198,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87199,NM,ALBUQUERQUE,Archived federalgovernmentzipcodes.us Primary CSV
87301,NM,GALLUP,Archived federalgovernmentzipcodes.us Primary CSV
87302,NM,GALLUP,Archived federalgovernmentzipcodes.us Primary CSV
87305,NM,GALLUP,Archived federalgovernmentzipcodes.us Primary CSV
87310,NM,BRIMHALL,Archived federalgovernmentzipcodes.us Primary CSV
87311,NM,CHURCH ROCK,Archived federalgovernmentzipcodes.us Primary CSV
87312,NM,CONTINENTAL DIVIDE,Archived federalgovernmentzipcodes.us Primary CSV
87313,NM,CROWNPOINT,Archived federalgovernmentzipcodes.us Primary CSV
87315,NM,FENCE LAKE,Archived federalgovernmentzipcodes.us Primary CSV
87316,NM,FORT WINGATE,Archived federalgovernmentzipcodes.us Primary CSV
87317,NM,GAMERCO,Archived federalgovernmentzipcodes.us Primary CSV
87319,NM,MENTMORE,Archived federalgovernmentzipcodes.us Primary CSV
87320,NM,MEXICAN SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
87321,NM,RAMAH,Archived federalgovernmentzipcodes.us Primary CSV
87322,NM,REHOBOTH,Archived federalgovernmentzipcodes.us Primary CSV
87323,NM,THOREAU,Archived federalgovernmentzipcodes.us Primary CSV
87325,NM,TOHATCHI,Archived federalgovernmentzipcodes.us Primary CSV
87326,NM,VANDERWAGEN,Archived federalgovernmentzipcodes.us Primary CSV
87327,NM,ZUNI,Archived federalgovernmentzipcodes.us Primary CSV
87328,NM,NAVAJO,Archived federalgovernmentzipcodes.us Primary CSV
87347,NM,JAMESTOWN,Archived federalgovernmentzipcodes.us Primary CSV
87357,NM,PINEHILL,Archived federalgovernmentzipcodes.us Primary CSV
87364,NM,SHEEP SPRINGS,Archived federalgovernmentzipcodes.us Primary CSV
87365,NM,SMITH LAKE,Archived federalgovernmentzipcodes.us Primary CSV
87375,NM,YATAHEY,Archived federalgovernmentzipcodes.us Primary CSV
87401,NM,FARMINGTON,Archived federalgovernmentzipcodes.us Primary CSV
87402,NM,FARMINGTON,Archived federalgovernmentzipcodes.us Primary CSV
87410,NM,AZTEC,Archived federalgovernmentzipcodes.us Primary CSV
87412,NM,BLANCO,Archived federalgovernmentzipcodes.us Primary CSV
87413,NM,BLOOMFIELD,Archived federalgovernmentzipcodes.us Primary CSV
87415,NM,FLORA VISTA,Archived federalgovernmentzipcodes.us Primary CSV
87416,NM,FRUITLAND,Archived federalgovernmentzipcodes.us Primary CSV
87417,NM,KIRTLAND,Archived federalgovernmentzipcodes.us Primary CSV
87418,NM,LA PLATA,Archived federalgovernmentzipcodes.us Primary CSV
87419,NM,NAVAJO DAM,Archived federalgovernmentzipcodes.us Primary CSV
87420,NM,SHIPROCK,Archived federalgovernmentzipcodes.us Primary CSV
87421,NM,WATERFLOW,Archived federalgovernmentzipcodes.us Primary CSV
87455,NM,NEWCOMB,Archived federalgovernmentzipcodes.us Primary CSV
87461,NM,SANOSTEE,Archived federalgovernmentzipcodes.us Primary CSV
87499,NM,FARMINGTON,Archived federalgovernmentzipcodes.us Primary CSV
87501,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87502,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87503,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87504,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87505,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87506,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87507,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87508,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87509,NM,SANTA FE,Archived federalgovernmentzipcodes.us Primary CSV
87510,NM,ABIQUIU,Archived federalgovernmentzipcodes.us Primary CSV
87511,NM,ALCALDE,Archived federalgovernmentzipcodes.us Primary CSV
87512,NM,AMALIA,Archived federalgovernmentzipcodes.us Primary CSV
87513,NM,ARROYO HONDO,Archived federalgovernmentzipcodes.us Primary CSV
87514,NM,ARROYO SECO,Archived federalgovernmentzipcodes.us Primary CSV
87515,NM,CANJILON,Archived federalgovernmentzipcodes.us Primary CSV
87516,NM,CANONES,Archived federalgovernmentzipcodes.us Primary CSV
87517,NM,CARSON,Archived federalgovernmentzipcodes.us Primary CSV
87518,NM,CEBOLLA,Archived federalgovernmentzipcodes.us Primary CSV
